Date,Close,High,Low,Open,Volume,MA20,MA50,Daily Return,Volatility,Signal
2020-02-24,72.0479965209961,73.4977516680358,69.88544951763012,71.8257048611315,222195200,76.88684158325195,,-0.047500533314371096,0.02233781395306075,HOLD
2020-02-25,69.60758972167969,73.09908711151304,69.13642361597664,72.71732141374063,230673600,76.6435417175293,,-0.03387195920993069,0.02263705617065315,HOLD
2020-02-26,70.71183013916016,71.97553646481957,69.22583207719232,69.23308056046676,198054800,76.35011405944825,,0.015863793329085052,0.021887557103079946,HOLD
2020-02-27,66.08953094482422,69.10502562675568,65.9542209950426,67.92105987924694,320605600,75.74542007446288,,-0.06536811712042101,0.025044865518679554,HOLD
2020-02-28,66.05085754394531,67.27107285671417,61.94563554811998,62.1606861550344,426510000,75.14445762634277,,-0.0005851668233384233,0.02505761772732773,HOLD
2020-03-02,72.20023345947266,72.83571074634416,67.10434419306169,68.20615768991611,341397200,75.0240406036377,,0.09310062191752788,0.032356362866221705,HOLD
2020-03-03,69.90721130371094,73.45427795635602,69.05668336601278,73.37454464911569,319475600,74.7992172241211,,-0.03175920694285339,0.03307418355230915,HOLD
2020-03-04,73.14981842041016,73.3092923901448,70.82779719372856,71.6275782870545,219178400,74.61370735168457,,0.046384443839588396,0.033955319048967654,HOLD
2020-03-05,70.7770767211914,72.37905058025478,70.41221917601806,71.40529829391956,187572800,74.27822265625,,-0.03243674079383241,0.03452904987028704,HOLD
2020-03-06,69.8371353149414,70.26964775134793,67.95245619771107,68.13850549074616,226176800,73.85042457580566,,-0.01328030839635641,0.034384356834485014,HOLD
2020-03-09,64.31356048583984,67.19373670107173,63.54760324031838,63.72882264119381,286744800,73.19972534179688,,-0.07909223086245076,0.03813918136055753,HOLD
2020-03-10,68.94554138183594,69.21133137729244,65.08677501833562,66.96421319736713,285290000,72.76226196289062,,0.07202183895596836,0.04212582670525174,HOLD
2020-03-11,66.55101776123047,67.95003374263217,65.68841155580724,67.0246098194062,255598800,72.22850914001465,,-0.034730652230926085,0.04264411062331211,HOLD
2020-03-12,59.978797912597656,65.23899494473845,59.92322498627828,61.841735279374994,418474000,71.27444801330566,,-0.09875461066895186,0.0466701819099411,HOLD
2020-03-13,67.16475677490234,67.6359302649127,61.119275269390535,64.00429300943405,370732000,70.7078353881836,73.8013232421875,0.11980831747872323,0.05529860708765117,SELL
2020-03-16,58.52421951293945,62.60044418179931,57.99022457275424,58.46139441002403,322423600,69.70822963714599,73.52379737854004,-0.12864689275837038,0.06163872112785438,SELL
2020-03-17,61.0975227355957,62.245242026979696,57.60361074150865,59.80482274842446,324056000,68.90917205810547,73.31181488037109,0.043969885358100314,0.06290474775537579,SELL
2020-03-18,59.60186004638672,60.40647473225053,57.29433197423103,57.934642818544056,300233600,67.97951622009278,73.05849349975585,-0.024479923608058285,0.06272062158881012,SELL
2020-03-19,59.14518737792969,61.09269153777121,58.62085961850456,59.77583112302971,271857200,67.06713638305663,72.80283615112305,-0.0076620539711614866,0.06272625909670622,SELL
2020-03-20,55.39031982421875,60.84864774255849,55.09070239617697,59.72508515259065,401693200,66.05460319519042,72.44894012451172,-0.06348559739472703,0.06376501709246411,SELL
2020-03-23,54.213600158691406,55.21151627155354,51.372080998658355,55.11003383943649,336752800,65.16288337707519,72.04046264648437,-0.02124413921532975,0.06329727789892818,SELL
2020-03-24,59.65260314941406,59.8483195377774,56.612948896316425,57.11069765855371,287531200,64.66513404846191,71.73738967895508,0.10032543448141928,0.06783088585506236,SELL
2020-03-25,59.32399368286133,62.399890444761496,59.02920978154729,60.587696143364745,303602000,64.09574222564697,71.39578147888183,-0.005508719640107795,0.06764465668565085,SELL
2020-03-26,62.44580078125,62.503788640032134,59.526959345508246,59.565620375975534,252087200,63.91355571746826,71.13724327087402,0.05262300975685252,0.06739161729312783,SELL
2020-03-27,59.86041259765625,61.824829012114336,59.69369010665709,61.07095724785997,204216800,63.60403347015381,70.83345771789551,-0.04140211433352359,0.06800411554523161,SELL
2020-03-30,61.568702697753906,61.74025873047765,60.26150553022684,60.585287078823825,167976400,63.07245693206787,70.54503562927246,0.02853789384279226,0.06466702271602771,SELL
2020-03-31,61.443058013916016,63.42438996368667,60.88973623938196,61.75959108899796,197002000,62.64924926757813,70.23727508544921,-0.002040723262510369,0.064383351461796,SELL
2020-04-01,58.21010208129883,60.09719995282628,57.78000823267317,59.56079010801558,176218400,61.902263450622556,69.87526878356934,-0.05261710658810259,0.06407398586601297,SELL
2020-04-02,59.18143081665039,59.234588810411715,57.24117510511811,58.072368803656616,165934000,61.32248115539551,69.5272410583496,0.01668660078958384,0.06408615525553878,SELL
2020-04-03,58.33091735839844,59.36749098851091,57.74134949209258,58.66677725772262,129880000,60.74717025756836,69.15482711791992,-0.014371289212099736,0.06409229236655656,SELL
2020-04-06,63.41957092285156,63.574207714819295,60.25668774660369,60.62395657963677,201820400,60.702470779418945,68.88862182617187,0.08723767420264084,0.06503028994312125,SELL
2020-04-07,62.68501281738281,65.64976767726971,62.58111543792132,65.43229844270063,202887200,60.38944435119629,68.65285034179688,-0.011582514589421056,0.06289797951044271,SELL
2020-04-08,64.2894058227539,64.6035165473233,63.1199373363336,63.48478743589154,168895200,60.27636375427246,68.40703079223633,0.025594523048836137,0.06273576809643808,SELL
2020-04-09,64.75332641601562,65.25591244712727,63.95838246710248,64.9248861243381,161834800,60.51509017944336,68.13842910766601,0.007216128183557213,0.058258139024838514,SELL
2020-04-13,66.02428436279297,66.13301897916537,64.23141674512242,64.8306516969401,131022800,60.45806655883789,67.89751266479492,0.01962768582129537,0.051863769787557606,SELL
2020-04-14,69.35870361328125,69.64865760923763,67.18407076511772,67.65524416508772,194994800,60.99979076385498,67.79251525878907,0.05050292150333924,0.04313119371708368,SELL
2020-04-15,68.72564697265625,69.18473466784468,67.80747158227939,68.23514673339383,131154400,61.38119697570801,67.67895462036132,-0.009127284791173307,0.04252091178194135,SELL
2020-04-16,69.27173614501953,69.63659364674618,68.22308052874929,69.43845862105105,157125200,61.86469078063965,67.52718902587891,0.007945929888161674,0.041881179722333566,SELL
2020-04-17,68.3318099975586,69.33456350529407,66.89655138464681,68.7884865443206,215250000,62.324021911621095,67.34408981323242,-0.013568681828519669,0.04202072219012737,SELL
2020-04-20,66.9134750366211,68.06119834153615,66.89414820439593,67.15993823398618,130015200,62.90017967224121,67.11449737548828,-0.02075658410026271,0.03918161222935676,SELL
2020-04-21,64.84515380859375,66.99079338426836,64.13477293897611,66.75641592219942,180991600,63.43175735473633,66.86484954833985,-0.030910384296965132,0.03964680249367086,SELL
2020-04-22,66.7129135131836,67.14783719048366,65.77057396314187,66.11125999851906,116862400,63.784772872924805,66.6452116394043,0.028803381515648763,0.033845359769226396,SELL
2020-04-23,66.45437622070312,68.0781026916564,66.41571518879498,66.65734110784256,124814400,64.1412919998169,66.42977767944336,-0.003875371031867414,0.03381772037812713,SELL
2020-04-24,68.37290954589844,68.3825766505781,66.93040203029196,66.97873017984996,126161200,64.43764743804931,66.21603546142578,0.028869932039142565,0.03249371559019351,SELL
2020-04-27,68.42121887207031,68.7522452213369,67.64318307081028,68.09018514896542,117087600,64.86568775177003,66.0145196533203,0.0007065565366857207,0.03063740831193964,SELL
2020-04-28,67.3121566772461,69.06394488685403,67.2203450064915,68.88272541689459,112004800,65.15286045074463,65.7904360961914,-0.01620933115643375,0.03062672161518848,SELL
2020-04-29,69.52304077148438,69.9917957281478,68.5951979613223,68.79816288474782,137280800,65.55685958862304,65.63932342529297,0.03284524227680308,0.03119832666272845,SELL
2020-04-30,70.98967742919922,71.16606696831562,69.67282086621682,70.06183497622997,183064000,66.19583835601807,65.49521743774415,0.02109569203878081,0.02802034271797974,BUY
2020-05-01,69.84680938720703,72.24615310349837,69.06877359729275,69.16542249456992,240616800,66.7291072845459,65.34429794311524,-0.016099073603088487,0.02858268336164431,BUY
2020-05-04,70.83503723144531,70.96309864089797,69.18231725189493,69.87095242016659,133568000,67.35431327819825,65.24817901611328,0.014148503745674113,0.028078194645648934,BUY
2020-05-05,71.89820861816406,72.7294023781066,71.14916678667844,71.29414381435919,147751200,67.77824516296387,65.24518325805664,0.015009117355934576,0.02151584965454124,BUY
2020-05-06,72.63999938964844,73.27063948300304,72.21473542323028,72.59891973995855,142333600,68.27599449157715,65.30583145141601,0.010317235794063517,0.021099763353163173,BUY
2020-05-07,73.39143371582031,73.73696428730197,72.96375861359095,73.26579092772248,115215200,68.73109588623046,65.35942352294921,0.010344635634440325,0.020687028836655363,BUY
2020-05-08,75.1383056640625,75.19160756554702,73.72339119914562,74.05047071308249,133838400,69.2503448486328,65.54039901733398,0.0238021232151735,0.0210322864749758,BUY
2020-05-11,76.32061767578125,76.81486350373997,74.4380975285037,74.64646215282984,145946400,69.76516151428223,65.7457942199707,0.015735143363556414,0.020933623454997975,BUY
2020-05-12,75.44841003417969,77.45448798811958,75.32727004325628,77.00384337710936,162301200,70.06964683532715,65.81075775146485,-0.011428204699637012,0.018695291757410866,BUY
2020-05-13,74.53742980957031,76.54835795686193,73.46170617265714,75.6276896528906,200622400,70.36023597717285,65.90336212158203,-0.012074213680535961,0.018818578789507392,BUY
2020-05-14,74.99535369873047,75.05592369907653,73.05468852162736,73.77668558751988,158929200,70.6464168548584,65.94027282714843,0.006143542785551848,0.018804182972024224,BUY
2020-05-15,74.55199432373047,74.59802812609819,72.7348938949015,72.76881665193059,166348400,70.95742607116699,66.01577117919922,-0.005911824574907021,0.018500046993211616,BUY
2020-05-18,76.30850219726562,76.68161544536761,75.18432690881329,75.87482634655969,135178400,71.42717742919922,66.14519851684571,0.023560843535691323,0.017958339882660143,BUY
2020-05-19,75.86754608154297,77.17100598439245,75.83604850545491,76.32545133616954,101729600,71.97829704284668,66.37627822875976,-0.005778597443607758,0.015952125956273006,BUY
2020-05-20,77.3430404663086,77.41329633678234,76.68645639876391,76.72522208271401,111504800,72.50980339050292,66.54422821044922,0.019448294573542135,0.015438925516909018,BUY
2020-05-21,76.76640319824219,77.74521626092047,76.52896618682993,77.20492931373624,102688800,73.02540473937988,66.74853591918945,-0.007455580548551,0.015598094066403612,BUY
2020-05-22,77.26065826416016,77.34303256146072,76.40298515469343,76.50473859508931,81803200,73.46979217529297,67.09417312622071,0.006438429382207733,0.014753112438736686,BUY
2020-05-26,76.73735046386719,78.5568683167511,76.68162339962899,78.37758347481825,125522000,73.8855987548828,67.285625,-0.006773276490911306,0.014993402770019924,BUY
2020-05-27,77.07168579101562,77.21705526702166,75.85544287582236,76.59440129810365,112945200,74.37357521057129,67.65657432556152,0.004356878692415522,0.014077568734106661,BUY
2020-05-28,77.1056137084961,78.36304756047794,76.47084126097369,76.74703662948228,133560800,74.75270385742188,67.97673614501953,0.00044021247403969177,0.012733210664031165,BUY
2020-05-29,77.03050994873047,77.8082267406315,76.67435802451047,77.34789618259597,153532400,75.05474548339843,68.3253091430664,-0.0009740375071723983,0.012235761716761004,BUY
2020-06-01,77.9778060913086,78.09894607051093,76.85362353528801,76.98445678308985,80791200,75.46129531860352,68.70196151733398,0.012297674560490579,0.011378405064209026,BUY
2020-06-02,78.33880615234375,78.36303562857958,77.27035057638682,77.71130190496551,87642800,75.83648376464843,69.16093124389648,0.00462952318269183,0.01119890074180231,BUY
2020-06-03,78.77008056640625,79.03174713400516,78.08684912120862,78.65863382513984,104491200,76.18007736206054,69.65206085205078,0.005505246189529744,0.010955583030336129,BUY
2020-06-04,78.0916976928711,78.8912188000404,77.71858439241902,78.59321910796065,87560400,76.45266227722168,70.02084274291992,-0.008612189662079328,0.01125216117752027,BUY
2020-06-05,80.31580352783203,80.37637351540958,78.31215100053369,78.34122341156335,137250400,76.79888076782227,70.44067893981934,0.028480695140067125,0.012480829851586963,BUY
2020-06-08,80.79068756103516,80.82461031040765,79.30309219050388,80.01297082329648,95654400,77.0814998626709,70.80757667541504,0.0059127097326314715,0.011644624641836382,BUY
2020-06-09,83.34188842773438,83.73438081455681,80.43937898287314,80.47087656345983,147712400,77.43256340026855,71.2772061920166,0.03157790759946,0.01297005624602835,BUY
2020-06-10,85.4860610961914,85.95365964938672,83.85067134903046,84.28919748972832,166651600,77.93444595336913,71.75555335998536,0.025727430814292518,0.01322855028695578,BUY
2020-06-11,81.38184356689453,85.05480894028344,81.28009011611704,84.63081897651477,201662400,78.27666664123535,72.15432907104493,-0.048010371242613314,0.01758544171325432,BUY
2020-06-12,82.0844497680664,84.26496946856898,80.97481077374836,83.5187504243347,200146000,78.63112144470215,72.63181602478028,0.008633451521583568,0.01760611703797729,BUY
2020-06-15,83.09961700439453,83.75135081292053,80.5774812512651,80.73981210877636,138808800,79.05850257873536,73.11017974853516,0.012367351419136474,0.01750177256556221,BUY
2020-06-16,85.30194091796875,85.57330073439438,83.51876362996565,85.15172849785749,165428800,79.5081745147705,73.64960021972657,0.026502214967582205,0.017672270593286854,BUY
2020-06-17,85.1832275390625,86.10631378252053,85.06208753447432,86.04574378022643,114406400,79.97395858764648,74.08487335205078,-0.0013916843817236568,0.017548627382280253,BUY
2020-06-18,85.2171401977539,85.63386205994001,84.60901508072114,85.13960882948713,96820400,80.36766357421875,74.53551589965821,0.0003981142728579634,0.017292831381074836,BUY
2020-06-19,84.73014068603516,86.3873345839492,83.62291958868391,85.9221612409191,264476000,80.7658504486084,74.94433059692383,-0.0057148070281239916,0.017231097330111196,BUY
2020-06-22,86.947021484375,87.08996579558588,85.07661960868549,85.12265339969562,135445200,81.25016860961914,75.38820449829102,0.026164016492719266,0.017865228470179143,BUY
2020-06-23,88.80288696289062,90.22022642343374,87.77077181014047,88.18991886652088,212155600,81.85344543457032,75.84377655029297,0.021344784983222675,0.017907173307780935,BUY
2020-06-24,87.23532104492188,89.35042773903359,86.86220783951416,88.43218462838242,192623200,82.36162719726562,76.20130889892579,-0.01765219545873331,0.018765030406533403,BUY
2020-06-25,88.39342498779297,88.4321906709593,86.63205223537432,87.39038973838228,137522400,82.92601776123047,76.59466445922851,0.013275631120503562,0.018770636050857378,BUY
2020-06-26,85.67745971679688,88.50971291769464,85.52966510284091,88.2892372764143,205256800,83.35836524963379,76.92277893066407,-0.03072587436646068,0.02053388657329031,BUY
2020-06-29,87.65205383300781,87.74654657742667,85.10811395697272,85.58540582946648,130646000,83.84207763671876,77.30918380737305,0.023046833119677812,0.020858309487080836,BUY
2020-06-30,88.38373565673828,88.66963165860406,87.22079468512266,87.24017383067029,140223200,84.34432411193848,77.73858901977539,0.008347571924834263,0.0208613363436154,BUY
2020-07-01,88.216552734375,89.00396260480164,88.16810117862731,88.46125786012283,110737200,84.81664772033692,78.20601699829102,-0.0018915575486940783,0.02094081534074235,BUY
2020-07-02,88.216552734375,89.75745712558465,88.10268825115901,89.12268481304834,114041600,85.32289047241211,78.63608978271485,0.0,0.020714252016717855,BUY
2020-07-06,90.57638549804688,91.0439841546096,89.61210837219791,89.6436059572989,118655600,85.83591957092285,79.11852996826173,0.026750453180566458,0.020620225726526692,BUY
2020-07-07,90.29532623291016,91.73204473813118,90.183879512503,90.95432807349727,112424400,86.3111515045166,79.55697830200195,-0.003103008180236788,0.020725875718634736,BUY
2020-07-08,92.39832305908203,92.42982064230873,91.18449788463136,91.27172253001288,117092000,86.76397323608398,80.0365203857422,0.023290206856857232,0.020260612439209468,BUY
2020-07-09,92.79566192626953,93.34320967936996,91.74901058829923,93.28990778547893,125642800,87.12945327758788,80.54619049072265,0.004300282234921404,0.019685728593569787,BUY
2020-07-10,92.95800018310547,93.01615241811884,91.78052278573126,92.39106579987347,90257200,87.70826110839843,81.01488967895507,0.0017494164432483306,0.015406253500283096,BUY
2020-07-13,92.52913665771484,96.86837145256374,92.31592911855529,94.26143682269026,191649200,88.23049545288086,81.44567886352539,-0.004613519272637756,0.015606044700953553,BUY
2020-07-14,94.06037902832031,94.25177492913492,90.9785767404952,91.91134894412532,170989200,88.77853355407714,81.92995025634765,0.016548758865760016,0.015721692860466818,BUY
2020-07-15,94.7072525024414,96.18273684605151,93.51038868590005,95.93318873658312,153198000,89.24879913330078,82.40739456176757,0.0068772152611285,0.014991989744993842,BUY
2020-07-16,93.54190063476562,94.39714888824498,92.94346863459394,93.58066632878567,110577600,89.66673278808594,82.84026840209961,-0.012304779590620485,0.015442119813452315,BUY
2020-07-17,93.35289001464844,94.14756798104436,92.88044113908421,93.99251265271707,92186800,90.07352027893066,83.25452621459961,-0.002020598457317835,0.01548784727886748,BUY
2020-07-20,95.3202133178711,95.45831468469305,93.09608481622666,93.44012565034129,90318000,90.60302391052247,83.69310180664063,0.02107404819405123,0.015698208293543774,BUY
2020-07-21,94.004638671875,96.18515864106797,93.75509057115264,96.110052433633,103433200,90.95590476989746,84.07042846679687,-0.013801633464761043,0.015542344143303317,BUY
2020-07-22,94.26873016357422,94.94953641432485,93.6194214977863,93.70663875417605,89001600,91.22919692993165,84.42939071655273,0.002809345319873424,0.014998306473273144,BUY
2020-07-23,89.97793579101562,94.07973387894577,89.16872158432245,94.00220251459487,197004400,91.36632766723633,84.71998123168946,-0.045516624283717944,0.018017557259953056,BUY
2020-07-24,89.75505065917969,90.09909152751315,86.39220292894763,88.177812817912,185438800,91.43440895080566,85.02433364868165,-0.002477108747566903,0.017828430536529664,BUY
2020-07-27,91.88224792480469,91.97431549086922,90.59332418129368,90.81621759974705,121214000,91.74464836120606,85.36207153320312,0.023700028577806176,0.016872423524021792,BUY
2020-07-28,90.37287902832031,91.63031301270213,90.36802869554506,91.45344592380489,103625600,91.88068962097168,85.67848922729492,-0.016427209070022153,0.016791156332859762,BUY
2020-07-29,92.10515594482422,92.28929109136294,90.81864987240843,90.85499038980474,90329200,92.06676063537597,85.9944223022461,0.019168105908865307,0.0171874692215967,BUY
2020-07-30,93.21965026855469,93.32382888856975,90.87195660039106,91.27898520449537,158130000,92.31691551208496,86.34146438598633,0.012100238171228073,0.017296336336355484,BUY
2020-07-31,102.97868347167969,103.12889587437893,97.71151174507618,99.70790378289954,374336800,93.05502204895019,86.85417724609376,0.10468858416664717,0.02855054417845751,BUY
2020-08-03,105.57350158691406,108.19012242087766,104.56077304212948,104.85877268635082,308151200,93.80487785339355,87.4303192138672,0.02519762369993761,0.028499334866374404,BUY
2020-08-04,106.27853393554688,107.36879381499179,105.0404794276689,105.76247640960193,173071600,94.60403823852539,88.01067672729492,0.006678118448618431,0.02838133604742581,BUY
2020-08-05,106.66377258300781,106.98358396526419,105.53474686841106,105.99992773294753,121776800,95.31731071472169,88.60920516967774,0.003624802047933473,0.028183788045145104,BUY
2020-08-06,110.38517761230469,110.87943083941089,106.40694450020551,106.995683074286,202428800,96.19678649902343,89.27547500610352,0.034889118762425175,0.0288199391626417,BUY
2020-08-07,107.87548828125,110.36333556331454,107.07937744727452,109.90702677912203,198045600,96.94266090393066,89.89087249755859,-0.02273574573453363,0.029656417746046,BUY
2020-08-10,109.44344329833984,110.46042737696229,106.79540187658976,109.31965534861051,212403600,97.78837623596192,90.53913116455078,0.014534859049740056,0.029540957916093787,BUY
2020-08-11,106.1886215209961,109.20559017872704,105.9289127146506,108.70802360073796,187902400,98.3947883605957,91.10334747314454,-0.029739760366193857,0.03069514328636328,BUY
2020-08-12,109.71769714355469,109.97497634209523,107.08421855500417,107.27838901940625,165598000,99.14531059265137,91.73092529296875,0.03323402801552344,0.03127184431310406,BUY
2020-08-13,111.65945434570312,112.66187605488997,110.60848630688241,111.096349513322,210082000,100.05118827819824,92.38871276855468,0.017697757542320947,0.030973134390156996,BUY
2020-08-14,111.5599365234375,111.64974056440289,109.75169319709691,111.48469489954057,165565200,100.9615406036377,93.05807754516601,-0.0008912619432790425,0.030952367105359636,BUY
2020-08-17,111.26866912841797,112.70555595050736,110.64246299694389,112.68128278727484,119561600,101.75896339416504,93.67713485717773,-0.002610860171638252,0.030934909424857167,BUY
2020-08-18,112.19586181640625,112.62061629597079,110.68616274132592,111.02111317320909,105633600,102.6685245513916,94.30523834228515,0.008332917929648076,0.030498991989479068,BUY
2020-08-19,112.33663177490234,113.74924556112234,112.24197605902953,112.60362178027331,145538000,103.57191963195801,94.88513320922851,0.001254680486580284,0.030518414977571975,BUY
2020-08-20,114.82933807373047,114.94341528440668,112.36090456064325,112.37789651709356,126907200,104.81448974609376,95.4719987487793,0.022189612234617684,0.027755472455946558,BUY
2020-08-21,120.74676513671875,121.22976923366335,115.77592204362502,115.78805492165831,338054800,106.3640754699707,96.25929718017578,0.05153236239321335,0.028816397757744423,BUY
2020-08-24,122.19091796875,125.03313705599179,120.32685470533741,124.94817728665664,345937600,107.87950897216797,97.06142654418946,0.01196017823248563,0.028756238925677517,BUY
2020-08-25,121.18851470947266,121.53317587987507,119.46765321039159,121.06473415847236,211495600,109.42029075622558,97.82320449829102,-0.008203582360627681,0.028343045298836973,BUY
2020-08-26,122.8365707397461,123.29287960664668,121.43851930194522,122.50404983764719,163022400,110.95686149597168,98.57389709472656,0.01359911072616371,0.028328793995817506,BUY
2020-08-27,121.36811828613281,123.77101327398971,120.22491675397727,123.43849242247208,155552400,112.36428489685059,99.29759490966796,-0.011954521725655254,0.028956120100788307,BUY
2020-08-28,121.1715316772461,122.75889449051752,120.94822892350749,122.3414212260646,187630000,113.2739273071289,100.01668273925782,-0.0016197549378104137,0.019619679962593884,BUY
2020-08-31,125.28070831298828,127.18361471555613,122.32927827603109,123.86325036863211,225702700,114.25928764343261,100.82769409179687,0.03391206316255402,0.020104347514958733,BUY
2020-09-01,130.27096557617188,130.87291336835037,126.72730590113318,128.89233580510103,151948100,115.45890922546387,101.69417297363282,0.03983260735337213,0.02125548548418548,BUY
2020-09-02,127.57194519042969,133.96025319602614,123.30013540143739,133.58161557752118,200119000,116.50431785583496,102.4695541381836,-0.020718510635157728,0.022335937068324187,BUY
2020-09-03,117.35842895507812,125.08653127360425,116.9895020715435,123.21276461682936,257599600,116.85298042297363,103.07201629638672,-0.08006083328200098,0.029138121186796043,BUY
2020-09-04,117.43612670898438,120.0963014671478,107.65949171335286,116.57205526483132,332607200,117.33101234436035,103.65287033081054,0.0006620551638092387,0.028492845392246523,BUY
2020-09-08,109.53326416015625,115.52351448044385,109.39734331128103,110.63034169954362,231366600,117.33550338745117,104.12998641967773,-0.06729498639215181,0.032580347444402025,BUY
2020-09-09,113.90215301513672,115.66913123084257,111.90216871799983,113.8439033465614,176940500,117.7211799621582,104.65498840332032,0.03988641157075734,0.03289121333570221,BUY
2020-09-10,110.18370819091797,116.98948882652327,109.22255180899475,116.85356802128679,182274400,117.74448051452637,105.09098785400391,-0.03264595730446462,0.03311142845961437,BUY
2020-09-11,108.73713684082031,111.87304145706314,106.7954022543771,111.23226548811466,180860300,117.59836463928222,105.50139953613281,-0.013128722692751893,0.03299793686761624,BUY
2020-09-14,111.99925994873047,112.55265405113641,109.51384186173257,111.377905426981,140150100,117.62033081054688,105.97705368041993,0.030000082793108396,0.03370868540243545,BUY
2020-09-15,112.17401123046875,115.36816560750079,110.30023700342959,114.88273194668369,184642000,117.66559791564941,106.40900619506836,0.0015602896110051834,0.03369972417267161,BUY
